3073	0.5700076,-0.15765268,0.35705253,0.3314891,1.0508482,-1.1700207,0.3809788,-0.2717886,1.0684457,0.14267328,0.5177939,-0.0066457763,-0.7507891,0.7874098,0.3081905,0.18684013,0.63531053,-0.15369658,0.72427076,0.38612625,-0.3670239,-0.6820674,0.29527906,0.970778,-0.4014661,-0.9581789,-0.11377779,-0.88827115,0.5588004,0.039455652,0.52065575,0.93039393,0.8973016,0.38862297,0.3927015,-0.6985517,-0.12938796,-0.5868053,-0.08330428,-0.3131098,-0.44669425,-0.67781043,0.69869226,-0.50664586,0.058228683,0.33672932,0.08129528,-0.44090357,-0.16819789,0.5873954,0.54091156,0.18401046,-0.38501313,0.07255703,-0.6320993,-0.5354108,0.49724093,-0.04467268,0.2557561,0.1404277,-0.027627056,0.30812827,1.4294976,-0.07511568,-0.31279352,-0.3127266,-0.22134264,-0.041677948,-0.47849402,0.2519931,-0.62717414,1.2392844,-0.18725722,-0.13810754,0.08076673,0.3199836,0.43589407,1.535937,0.26781154,0.42586014,-0.5160619,-0.43607306,-0.39122707,0.555481,0.08791123,0.7796974,0.086403795,-0.16522118,-0.6165587,0.30088985,-0.4538322,-1.0238976,-0.12724714,-0.3477204,-0.38631752,-0.6376998,-0.15428421,0.21295047,0.40884,-1.0261346
3074	-0.503439,1.4321243,0.10502156,0.7007643,0.25399616,1.079419,1.5569854,-0.6062558,1.1275873,-0.11021703,0.12957095,1.063523,-0.24764048,0.30219182,-0.7012994,0.05420206,0.16409758,0.55934495,0.33507097,-0.41615793,-1.1849016,-0.14079499,0.4133157,1.2457342,0.47326678,0.06530394,0.41349176,0.6852931,0.77834404,-0.39599374,-0.6851922,-0.75535774,-0.5126649,0.650605,-1.0699595,0.09149411,-0.15261742,0.6820374,1.1170559,-0.70311695,-0.3887402,0.24783176,0.6960456,0.9203842,0.042305164,1.4885942,0.7174354,-1.1777709,0.19975942,0.06461638,-0.03350738,0.017988976,0.38426584,0.6488357,0.23331575,-0.4645854,0.39943668,-0.97886163,0.22418103,-0.2635716,0.124120414,1.7059699,0.29761112,-1.2060541,0.23662947,0.086624764,0.8405487,-0.23691949,-1.4877377,0.83735377,0.112740666,1.2907939,0.7588722,0.088338025,-0.89370173,1.3332696,-1.0875621,-0.24225181,-0.78567666,-0.096678525,-0.43582982,0.545055,0.3591193,-0.60118204,0.1011293,0.118977964,0.08968347,0.09696949,-0.009995352,0.3240272,-0.9905504,0.7642015,0.39068604,0.014999419,-1.8353072,-0.97080797,1.430405,0.2938906,-0.55774385,0.59909785
3075	0.6371577,-0.09306376,-0.08892406,0.29922283,0.062085953,0.16620435,-0.32409042,-0.0058142594,-0.1381554,0.10340595,1.1163412,0.5295591,-0.31517208,0.50266415,-0.58392835,0.4078054,-0.22031529,0.73807234,-0.031471845,0.11296199,-0.8428984,-0.89762396,-0.46881378,0.53681284,1.4362994,-0.39446968,0.4634535,-1.0995333,0.93394655,0.91776276,-0.32429442,-0.65738153,0.050427847,-0.7274985,0.6937083,0.17158546,0.072895296,0.09202202,0.8259025,-0.74244267,1.0663992,0.26267475,0.21895596,-0.76168627,0.74576956,0.2565098,-0.6039075,-1.2521102,-0.40626287,0.066397764,2.0507028,-0.05726892,0.2637312,-0.5062146,0.41973138,-0.12178821,-0.5266146,-0.39434978,1.0403693,0.6990244,-0.010543469,-0.3366291,-0.08024601,-0.53631747,-0.6709256,-1.1887718,-0.19314846,0.6461538,-0.494499,0.029213028,0.8804072,0.46269658,-0.5309342,-0.92879635,0.99973756,0.46977246,-0.96872735,0.39204195,-1.4741971,0.32456288,-1.0098944,0.0320164,0.73379713,0.22782907,-0.95014906,-0.109428704,1.7287922,-0.28833216,-0.038735453,-1.2872069,-0.88399446,0.09200242,0.77377105,-0.43121615,-0.2416268,0.27330813,0.8253589,0.16921023,0.02049366,-0.52191263
3076	-1.1713288,0.73181397,-0.31059387,0.35508248,0.028430829,0.824484,-0.069288075,-0.12884405,0.3468557,0.34408748,-0.42661,-0.23335388,0.5920114,0.04773734,-0.33636585,-0.92741114,-2.2334783,0.5894479,-0.46924105,0.35673663,-0.045366976,-0.093426384,0.6378427,0.70365167,-0.80629903,-0.775552,0.42489275,0.34640238,0.18339437,-0.67374563,-0.113548,-0.55377257,-0.7855448,0.06340227,0.16945061,0.423561,-0.33658153,-0.3167585,-1.772614,-0.894478,-0.6694207,-0.4489772,-0.3206565,1.0781627,0.7970938,0.056405235,-0.9611353,-1.0814687,0.66803205,-0.5445257,0.6386648,0.6397981,-0.9547505,-0.19194175,-1.4297327,-0.9587421,-0.03328508,0.4524452,-0.13400549,-0.47822246,0.06710696,0.9287786,-0.19970766,-0.023914423,0.7167811,-0.45272425,0.6688933,0.0248202,-0.5820047,1.2897898,-0.8456938,0.2965728,0.04267975,-0.69573003,0.33218372,0.3911316,-0.6287715,0.07300387,-0.14652288,0.92889225,0.23277499,0.2669881,0.20325325,0.21161692,1.1874838,0.97218096,-0.4099191,-0.36514,0.14999504,-0.039024107,-0.02174716,0.24014018,-0.16224134,0.0946245,-0.6033047,-1.477887,-0.28150672,0.20860691,0.5695338,-0.6142589
3077	-1.3095311,-0.7348372,-0.81070757,0.17029361,0.43628383,0.39088607,-0.2638081,0.92242974,-0.4041189,0.6226544,-0.86408067,-0.40220222,0.3113307,0.3391542,0.3287288,-0.9122544,1.1751493,-0.092027895,0.16763154,-0.44787192,-1.0097883,-0.3252223,0.6257304,-0.16557871,-0.31379205,0.6453519,-0.111236304,-0.82943237,-0.34149724,0.08846245,0.88903975,-0.48616326,1.1548384,0.28561074,0.24298595,0.21500827,0.5330076,-0.65550476,1.3631412,0.4823721,-0.45005104,-0.6745101,0.9327499,0.028952178,-0.28749856,0.7697841,-0.07140099,1.2437607,1.1420587,0.2207361,0.04658774,0.30711016,0.716697,0.44042882,0.5031149,0.41719615,-0.43025282,-0.2370359,0.20097925,-0.5287487,0.40043443,-0.34301108,0.22049202,-1.6481645,-0.15704241,0.63037956,0.24078485,1.1298963,0.17122006,0.91010964,0.020506652,0.31689504,0.4347052,-0.6063922,0.40945518,-0.20110875,0.3993029,-0.45809844,-0.069787346,-1.9862081,-0.7182652,0.11774032,0.27996075,-0.55060315,0.23385984,-0.14616875,0.8546354,-0.85966647,0.28474176,0.39396873,-0.6136433,0.6703049,0.013281535,0.47564915,-0.13744733,-1.4357811,-0.4162129,-0.61940265,0.24744564,-0.45833877
3078	-0.16027527,-0.7330879,-0.9648818,0.88854104,-0.32955492,0.11706446,0.17041522,0.11025638,-0.1371336,-0.14956263,0.2908959,-0.3411812,0.34509274,-0.14979795,0.13039753,-0.4519121,-0.07699039,0.9379507,0.24820432,0.11951726,-0.43168816,0.068570815,0.31481576,0.55316395,0.82150656,0.44251803,-0.018444616,-0.1186604,-1.2283636,-0.24001013,0.77497834,-0.12511489,0.032569427,-0.54391897,-0.35113248,-0.038494024,0.4476658,-0.8372748,-0.77307564,0.15273581,-0.18503067,-0.66652906,0.37073636,0.8552472,-1.0668705,0.84147424,-0.51571876,0.6237033,-0.5619797,-0.6763783,-0.4337674,-0.72062516,1.2197698,0.39689443,0.70147336,-0.5880699,0.2400455,-0.9833415,0.60619724,-0.2190211,0.4992292,0.21592198,0.12034263,-0.025586298,-0.5811617,0.05273412,0.37459627,1.3868829,-0.021018146,1.0128704,0.7286809,-0.5362334,-0.2026609,0.28382123,-0.8321303,0.53445363,0.53390974,-0.16583543,-0.7602606,0.096383534,0.8787136,0.50300056,-0.57203037,0.04273668,1.1381527,-0.17586982,0.5058839,-0.1561848,1.023471,0.019038098,-0.15181433,-0.45453998,-0.71128464,-0.20706676,-0.36684754,-0.89982414,-0.08795285,-0.00012398227,0.9992128,-1.3171628
3079	0.015988816,-0.00584922,-0.029046483,-0.035665598,-0.021279467,-0.036138806,0.023027405,-0.02651956,0.031839427,-0.01909331,-0.030086279,-0.036638163,0.006537754,-0.02297701,-0.03103838,0.036031436,0.02184388,0.029487882,0.012117576,-0.034110166,-0.029543996,-0.025900915,0.031248655,-0.03561277,0.024520729,0.024544697,-0.03717809,-0.0037858002,0.015275281,0.010400198,0.031424347,0.0075447895,-0.008911723,0.008024946,0.021147963,0.029490005,-0.02000484,-0.008038487,0.020752348,-0.015847787,-0.02718256,-0.013198264,0.004647944,0.0037877522,-0.009981373,-0.037664402,0.024148997,0.028687451,-0.0073903296,-0.011707248,0.037811782,0.03139508,-0.002387911,0.031468075,-0.012098916,0.018647145,-0.034711167,0.01578099,-0.037230633,0.0027718656,-0.008684259,0.009484667,-0.0028173327,0.0046023913,0.013038792,-0.005478937,-0.0155338645,-0.03598425,0.012386158,-0.0028284416,0.008480322,0.025259096,-0.027272653,0.012573134,-0.026142102,-0.025713755,-0.00085479394,-0.038173486,-0.0012021214,0.0150514245,-0.01178568,-0.023380715,0.01687017,-0.02031803,-0.03592239,0.020252366,-0.0033075884,0.0026575588,-0.017976787,0.03493982,-0.0036302656,-0.03314238,-0.029577574,0.025633741,-0.011362828,-0.003258761,-0.0035613365,0.0018912703,0.006088592,0.024393883
3080	0.10982725,0.26469296,0.10012548,0.055454697,0.0478572,0.61532,-0.45502073,0.4344352,-0.25202546,0.20024903,0.4029425,-0.3172419,-0.48056147,-0.16920379,-0.19920318,-0.7878741,0.79630274,0.1117308,0.23705024,0.10071614,-0.09636796,0.07776725,0.23467535,-0.95020926,-0.37098825,0.8767028,-0.074377306,0.31422436,0.22970957,0.42164987,0.05690065,0.4969486,-0.27178863,0.07256143,0.068342425,-0.0047990903,-0.5188713,-0.53186375,-0.0144171035,0.41319737,-0.15075867,-0.42337513,0.29873273,-0.13811189,0.10286383,0.51470923,0.32802457,0.29578522,0.062084462,-0.08522984,-0.089881025,0.23938613,-0.18428408,0.44361028,-0.11843352,-0.036684435,-0.078793086,-0.36891773,0.22563332,0.45469978,0.19201691,-0.8386692,-0.1131631,0.3647339,-0.028136354,0.23611134,0.62369525,0.36930573,0.5100786,0.47414744,-0.22279513,-0.19930696,-0.075291455,0.6428371,-0.4593434,-0.4191652,0.39500216,0.33250558,-0.028918337,-0.023722274,-0.25040758,-0.2756283,-0.05699603,0.62822884,0.06917474,0.10432369,0.8426749,-0.90178096,0.27896398,0.4169568,0.07102169,0.61221266,0.64011365,0.6554072,0.09267481,-0.039142456,0.7963659,-0.15334415,0.065319814,0.049949262
3081	0.5995934,0.067794405,0.7328025,0.2644253,1.0023847,0.3999884,-0.25405905,0.7880325,-0.8911468,0.12054988,-0.086517006,-0.26198408,-0.31458107,-0.00017909573,0.31507668,0.06968683,0.37430796,-0.481993,-0.1596905,0.11943889,-0.36153066,0.47770602,0.7865403,-0.75927955,-0.23686044,0.65841264,-0.06530815,-0.119357675,0.42172238,0.3022941,0.11272491,0.42884788,0.38429797,-1.0170411,0.24885309,0.0887542,-0.06805496,-0.013475665,0.3427374,0.46875277,0.15220828,-0.68851537,-0.04356981,-0.1654841,-0.07587853,0.37195206,0.1754948,0.7469773,-0.8148562,-0.04056386,0.58278465,-0.09315507,0.096415915,0.6274849,-0.016921101,0.13389364,-0.7380609,-0.79677117,0.14941613,0.08164263,-0.36184368,0.5760919,-0.55839217,0.15569375,0.3472504,0.7596881,-0.32938877,0.12368104,0.48445234,0.609246,-0.27835113,-0.51313114,-0.11917314,0.2705378,-0.067842364,-0.040562034,0.8026354,-0.012350377,-0.142164,0.557166,-0.16092373,0.47146064,-0.37056342,-0.32430646,0.05640901,0.13361454,-0.21639676,-0.11598366,0.8088905,0.018412288,0.9162476,-0.16356376,-1.1100537,0.017249899,0.16916634,0.096309714,0.35588726,-0.56094736,-0.04432331,-0.116651244
3082	0.05682916,-0.66512287,-0.79089236,0.33568847,-0.23055524,0.47022697,-0.28547135,-0.22443894,0.25756088,-0.33485553,-0.18026659,0.18715708,1.4080242,0.30678514,-1.1245327,-0.5655654,-0.16394602,0.41786775,-0.2605488,-0.35020965,-0.51492816,0.17062649,0.52287304,-0.53370565,-0.14011829,-0.1510842,-0.64447254,0.01297949,-0.50150687,-0.3384089,0.08289451,-0.5834807,0.020647012,0.07854176,-0.26223248,0.7717038,-0.4588446,-0.032281693,-0.59800524,0.8776595,-0.27975744,-0.28488958,0.10654056,-0.24497904,0.45006087,0.70493275,-0.03274161,0.32587266,-1.0084758,-0.1411946,-0.44006866,0.771162,0.86360985,-0.30575222,0.7399528,-0.22600257,-0.4178845,-0.45740938,0.4663383,-0.07868437,-0.40167713,0.47963282,-0.8086738,-0.49721783,-0.63771623,0.56857175,0.8894457,0.63116676,0.20944239,0.628993,0.73177177,-0.16504107,-0.008651806,0.033550665,0.9065155,0.8050771,-0.0608382,-0.053612098,-0.75125974,-0.8978539,-0.48035225,0.16016966,-0.23758055,-0.26018223,0.117189735,0.45334145,-0.06096508,0.06869268,-0.099269986,-0.3701934,0.53964794,0.44628108,-0.47041997,0.21573359,0.85920495,-0.023945026,0.90443957,-0.4551029,0.59592116,-0.21439308
3083	-1.0155053,-0.043294672,-0.5661828,0.74200875,0.88983315,0.45610863,0.26552966,-0.75504553,0.12888898,0.016956186,-0.24229889,0.94342,0.5340106,0.21973456,-0.912633,-0.6801198,-0.1396408,-0.6903983,-0.4403744,-0.14934179,0.6264241,-0.74157065,0.61868876,-0.45050904,0.00018133275,-0.100420795,0.7639087,0.360594,-0.21000448,-0.56329256,-0.66806453,-0.28182745,0.28771934,-0.1867259,-0.17568558,0.6853964,-0.88543504,-0.870542,0.12852056,0.46031648,-0.36240828,-0.9597417,0.6027339,0.58010626,0.025811238,0.40071002,-0.32672587,0.23162565,0.8941211,-0.83193696,0.6367645,0.61307377,0.10264662,-1.0227607,-0.20375215,-0.5844576,-1.2088952,-0.47194552,-0.056635413,-0.08470534,0.32326865,0.0057656574,-0.744572,-1.1028241,0.31235242,-0.23760729,-0.22564128,-0.7724988,0.2488939,0.3813562,0.5430119,0.17626938,-0.45196703,-0.8582433,-0.8986584,0.41184264,0.36348903,-0.10403201,-0.13248801,0.057533216,0.085227415,-0.9462544,-0.2445901,-1.2809967,0.027497113,0.24741654,1.3178484,0.0016610512,-0.5071137,0.15658075,0.58270997,0.114055775,0.37702668,0.4109731,-0.594914,0.17911047,0.7349092,-0.13710117,-0.44353342,-0.7306813
3084	0.97394216,0.29419956,0.3797652,0.77703494,-0.51986736,0.6250446,-0.41617057,0.052846752,0.41899532,0.4716248,0.09881185,0.9491128,1.1237686,0.025529053,-0.46954295,-1.318551,0.2695032,-0.2945698,0.030315246,-0.67354953,0.4025554,0.12224877,-0.9942897,0.47703612,-0.50643885,0.6357648,0.45974126,-0.40734863,-0.45741296,0.89822155,0.7885868,0.87197804,0.6283373,0.39819944,0.056788247,-0.10744753,-0.20777403,0.5470317,-0.28628215,-0.070616096,0.6598203,-0.3226272,0.1168138,-0.26808065,-0.5408896,-0.81664044,0.47283977,0.32068178,0.63737875,0.15197273,0.62765104,0.67569256,1.1815548,0.6156304,0.5488242,0.68156165,-0.12580816,0.7296128,0.6058376,0.89272046,-0.7542501,0.34571153,0.16783786,0.57182074,0.25248915,0.34760797,-0.5242496,-0.22896098,0.64828527,0.3570599,-0.7717806,1.5089129,-0.4295045,0.795635,-0.39381012,0.57752764,0.25223002,-1.3379169,0.36780256,0.3899396,0.3135374,0.8101602,0.68318135,0.7907444,0.14488745,-0.75979966,-0.2042139,-0.12525555,-0.5158197,-0.45360953,0.2914324,0.502381,0.3295329,0.6442456,-0.7232786,1.4703008,0.3276653,0.0553562,-0.97494686,1.3189579
3085	1.1024348,0.26586348,0.32647032,-0.048950575,0.65492874,0.6491219,-0.61001456,-0.5212852,-0.92802805,0.31153172,0.27428007,0.6884855,-1.3868756,0.9843646,0.26657453,-0.5675529,0.43325907,0.021433583,-1.2296206,-2.0343363,0.33250612,0.24719606,0.0030992602,1.3447287,0.0027642203,0.19288751,0.76115847,-0.74961495,-0.37339187,-0.11059653,0.39866892,-0.057708185,0.475327,-0.23108234,1.0078909,-0.26485625,-0.7850774,0.6000234,-0.5909051,-0.559281,1.2713464,0.27057552,0.57812506,0.96117216,-0.4995503,-0.101881236,0.4470742,-0.1487138,0.4257933,-0.2803248,-0.06728232,0.37295485,-0.72549564,-0.5614444,0.4532772,-0.13426258,-0.27958128,-0.78514266,0.9779819,-0.9177122,-0.6018331,-0.88357157,-0.6193565,-0.83502126,0.21581472,0.17535147,-0.33773625,-0.119211406,-0.59586424,-0.4813707,0.04294153,0.4867309,-0.84585875,-0.8901468,0.16134588,0.46953744,0.13964666,0.80952406,-0.3643061,0.35195842,-0.48778427,-0.345506,0.11845482,0.26663417,-0.97431874,-0.55349153,0.57406765,-0.5013432,-0.08631295,-0.95850676,0.72744066,0.5150355,0.03599244,-0.052278984,0.9247143,-0.2955565,0.28310844,-0.70292324,-1.0366242,0.26615772
3086	-0.17902656,0.35533297,0.33324546,0.34945053,-1.0007048,0.08812108,0.20933507,-0.77891153,-0.43988955,-0.25760815,0.6621894,-0.567853,-0.34682384,0.54597306,-0.42829108,-0.26099733,0.40365955,-0.5609221,0.21368755,-0.23262072,0.011695849,-0.059245802,-0.27228093,-0.3691216,0.59269655,0.096593246,-0.04926322,0.0093011735,0.62455547,-0.07178863,-0.3880679,0.01566273,0.4358829,0.60492224,1.5686013,0.35448465,-0.2469649,-0.05820393,0.025994377,-0.96226466,-0.17297268,0.17930984,0.080039956,0.021095065,-0.09154317,-0.032087013,-0.021095926,-1.1500895,-0.24837339,0.49733838,0.05113136,-1.0832002,0.15477268,-0.12206796,0.6032394,-0.04924384,-0.7298113,0.33408594,0.66142666,0.39860174,0.439712,-0.46161264,0.81475943,-0.8971891,0.69516027,0.23427461,-0.5141484,-0.5220338,0.2838475,0.13963644,-0.085774824,-0.5164806,-0.4282556,0.29151037,0.31543636,-0.4985504,0.63492614,-0.31636515,0.0984262,-0.03904503,0.14315385,0.71328604,0.6382354,0.77512056,-0.07942208,0.09007088,-0.046166986,0.06817658,-0.37754223,-0.27926546,-0.5239801,-0.09125025,0.26463383,0.72902554,0.32903245,0.011656518,-0.2189611,0.1416553,0.1692201,-0.002846896
3087	0.7895023,-0.3096202,-0.5043288,0.3567216,-0.1507658,-0.47647703,-0.65252227,-0.53426486,0.11443854,-0.008303901,0.29857832,0.35881925,-0.019868707,1.4999268,-0.055854138,0.07666626,0.063294925,1.0155482,-0.47157514,0.096557155,-0.536171,0.1592751,-0.13807963,0.5160921,0.55643624,-0.0093085645,0.20427689,-0.93126506,-0.61384493,0.2458404,-0.1559828,-0.1569043,0.08557345,0.41478857,0.5311118,0.21479,-0.5795231,-0.06023471,-0.10390502,-0.41550183,-0.13700409,0.56553555,0.7620248,0.09020838,-0.10323203,0.2248725,0.14189586,-0.7900786,0.010606013,-0.5721201,0.5615158,-0.89599276,-0.5164274,-0.98488975,0.63908273,0.23559622,0.9445478,-0.4098693,0.6821461,0.8739696,-0.38068894,-0.03504297,-0.2564699,-0.1965966,0.6716194,-0.19740514,-0.4130971,-0.27413836,0.1822374,-0.26511022,-0.40321127,0.29991674,-0.7924652,-0.41084063,0.10298017,0.6731442,0.4454679,1.0181538,0.19551449,0.40011072,-0.2592133,0.6914514,0.4292502,0.4689013,0.42281416,-0.42838946,0.74852717,-0.8930381,0.31637603,-0.0028937615,-0.5571007,-0.30601946,0.0376272,-0.2815429,0.09078012,-0.31148762,-0.7177771,0.3983306,-0.7921289,0.39996782
3088	-0.30119678,0.8977449,-0.8193711,-0.08723143,-0.09853049,-0.13907628,0.37898102,-0.4882672,0.11339552,-0.0013489502,-0.2747745,0.73564094,0.39701954,0.24432391,0.49819517,-0.76706886,0.018649528,0.6723414,0.5600528,-0.019402742,0.14286484,0.022607373,0.791342,-0.5549658,1.1275237,0.22224765,0.41536763,-0.41336694,-0.21760859,-0.5410559,-0.08531084,-0.55985194,0.008603257,-0.47162122,-0.58808607,0.5123887,0.14599949,0.08994543,-0.09564274,0.25654188,-0.87871426,-0.2952821,0.8221384,0.15917261,1.0832887,0.18222184,-0.029775145,-0.7624401,-0.2523003,-0.6478607,-1.0848887,0.30797267,0.3900558,0.022973297,0.38004133,-0.081342965,-0.18527511,-0.15613522,-0.021225814,0.6044055,-0.16512755,0.8724685,0.16245002,-0.3667648,-0.19123319,-0.50426394,0.9098709,-0.17018951,0.2686629,-0.21500175,0.7874138,0.25298885,-1.3615324,-0.31904697,-0.045925636,0.3180365,0.3290691,-0.8937438,0.051476154,0.12463182,0.25514245,0.078746945,-0.06335444,0.5791739,0.41751584,0.70910186,-0.40135092,-0.2408733,-1.1991664,0.11959169,-0.14671493,0.67695165,-1.2553891,0.9121897,-0.15241733,-1.6080898,0.924927,0.25978547,-0.9294975,-0.16648695
3089	-0.9323484,0.5323438,-1.2798687,0.93278635,0.41097492,-0.6430964,1.0945835,0.5058975,0.029473076,0.25263306,-0.11570535,0.2242716,-0.9800814,0.50418943,0.20686848,0.27389824,-0.50894845,0.1278321,0.30349723,0.4432602,0.9439288,0.56466544,-0.5167014,-0.4876449,0.1291985,-0.30680135,-0.000942919,0.21644594,-0.084633484,0.60450464,-0.47305706,-0.61439276,0.8449584,0.33227217,-0.62768394,0.6933667,-0.5763637,0.24239044,-1.1764724,0.06770988,0.6767162,0.013033352,0.8699709,0.833015,0.41310656,-0.1551054,-0.7712095,-0.12991023,0.03248968,-0.16645187,-0.34883752,0.5927019,0.52962935,-0.13833666,0.39128813,-0.98652005,-0.013673562,0.6312363,0.56115705,-0.6901882,-0.69331425,-0.28352755,-0.35404262,-0.8522673,-0.13251904,-0.09599804,-0.2696776,-0.73495,-0.02429089,-0.25320703,0.008871488,0.43515536,-0.07849999,-0.18475789,0.022376344,1.270466,-0.8966583,0.38128096,-0.271667,-1.4825768,0.35086006,0.23650034,0.3372505,-0.93776107,-0.9481689,0.60089844,-0.67486197,-0.5713313,-0.3304891,0.21632232,0.24888615,0.3450933,-0.63947797,0.9766092,-0.5935359,-0.26628867,-0.35506606,0.083474174,-0.08419891,-0.26091355
3090	-1.2507434,1.5248533,0.5749514,0.35824952,0.083997466,0.7105493,0.07694905,-0.7324477,1.038877,-0.8606506,0.3644297,0.58551985,-0.13521983,0.4270715,1.8932666,0.1404253,-0.43513745,0.3351606,0.43908393,0.78618574,1.2845426,-0.04142213,-0.09291173,1.3051354,-0.8028649,0.5186679,0.18001583,0.46507975,0.6120179,0.42818132,-1.356959,-0.66157633,0.253905,-1.0162804,-1.0431801,0.6881108,-0.24659011,0.34761262,-0.7994887,0.2509596,1.1395082,-0.5723485,0.20646204,-0.03361794,0.35989207,0.24632911,-0.4455138,-1.0095104,0.35917756,-0.48944354,0.88147277,0.24768783,-0.589416,-1.0547304,0.33437872,0.4954747,-0.25348282,-0.30856338,0.23608494,0.25462607,-0.014807819,-0.575567,0.09186051,-0.37124813,-0.96425825,-0.478328,-0.28037357,-0.21698277,-0.96334475,-0.362348,1.0626079,-0.0072897226,0.29025206,-0.36997452,0.91424555,-0.26444453,0.34151685,-0.14358962,-0.018843047,-0.18501405,0.014314975,-1.1028427,0.9100301,0.30426082,0.49987155,0.5770174,0.21667223,-0.58109933,0.29922438,-1.487043,0.3237037,0.4482087,-1.9301997,0.5901525,-0.61910063,-1.1839345,0.59857893,0.29562917,-0.69148445,-0.3464445
3091	-0.10719448,0.091817416,-0.3552025,0.8087495,-0.07087968,0.55484647,1.386986,-0.9604674,1.7777967,-0.49118695,0.714185,0.31777808,0.13264725,0.34912172,1.0749092,-1.576816,-0.5524233,0.26859602,0.597456,0.8656358,0.6069378,-0.6007482,-0.24647307,1.0492272,1.0526608,0.064813994,0.7801758,0.07863191,-0.22783762,-1.0232724,0.20154834,-0.5703147,0.3050537,-1.55595,-1.3181349,0.68755347,-0.7090302,-0.11333926,-0.008093729,-0.18714678,1.0750557,-0.63623387,-0.43308848,-0.17331283,0.51834655,-0.120018065,0.7662289,-1.089429,-0.43374056,1.9943721,-0.18788487,0.14577243,0.3349816,-0.43319255,-0.2637171,1.0002897,0.7392845,-1.5220987,0.92110336,0.021700023,0.18933724,-0.22096023,0.72747356,-0.09199598,-1.0495994,-0.09388957,-0.19334598,-0.3614651,-0.90160763,-0.40389282,0.48818642,0.5753852,-0.6401672,-1.7848961,1.1223398,0.85528195,-0.697287,-0.27032918,-0.60100865,-0.097935155,-1.1138426,-1.294129,-0.22586825,1.2183263,0.7821697,0.4764909,-0.71451527,-1.1306142,0.43091533,-0.32682255,0.17317627,0.22109315,-0.3979453,0.5637006,-0.7671907,-0.13810454,0.1341487,1.2884637,0.8894857,-0.100741304
3092	0.0086097475,0.44894198,-0.19609725,1.1580056,1.062255,0.46163866,0.6574256,-0.7571727,1.2031156,1.1780275,1.4949604,0.64502126,0.48661008,0.60315186,-0.50715256,0.115610674,0.19261798,-0.05652167,0.698633,-0.46630102,-0.26510492,0.6769481,-0.898572,1.5532347,0.2968526,-0.1538069,-0.24475554,-0.64240336,1.3663652,0.1914165,-0.38588506,-0.78492373,1.230513,-0.23756619,-0.5978818,0.1504606,-0.3006277,-0.5753254,-0.25036788,0.14196299,0.46957695,0.08589468,0.6727282,-0.50320584,0.76032466,0.6826002,-0.47895837,-0.5606699,-0.19394678,-0.5533112,0.38408136,-0.16338554,-0.8986216,-0.1325197,0.12306954,-0.48576853,0.7973386,0.5460505,0.36491624,0.23617072,-0.78988105,1.3841954,0.109446846,0.80709934,0.087792955,-0.32763568,0.43095136,-1.552897,-0.2425542,0.49999288,-0.078419626,0.4453751,0.23446293,-0.9240357,0.4368868,0.00487254,0.18070517,0.31962067,-0.1777753,-0.49871987,-0.37653786,-0.40176105,-0.2982586,-0.49790114,-0.272657,0.49516135,0.099678054,-0.24222952,-0.3729519,1.0159854,-0.31378582,-0.7967418,-0.3221667,0.02264933,-0.32331005,-0.3996929,1.4168503,-0.3043224,-0.09492405,-0.31080422
3093	-0.33090353,-0.80565536,-0.110108085,0.7701684,-1.0062793,0.49803838,1.23388,0.076964326,0.034627125,0.74773854,-0.55345196,-0.3587031,-0.6653981,1.3153951,0.098088965,-0.6771367,0.7717642,0.2935431,-0.33475307,0.19131172,0.3559644,0.36149815,0.32802057,0.35265428,0.1630673,-0.8031113,0.7736981,0.39102316,1.0481986,0.085869715,0.60259676,-0.889523,-0.28317407,0.3601969,0.60334235,0.46475765,1.6484991,-0.94891155,-1.4151907,0.26396778,0.20700559,-0.73160964,1.3888421,-0.08856202,0.1668929,-0.032482762,-0.37306246,0.213721,-0.19628426,0.22388367,0.45560345,-0.11243884,0.07049541,0.70717436,0.3230185,0.28716728,0.6079387,0.20162238,-0.6017615,0.4861003,-0.1316502,0.7065396,-0.75812006,-1.1164793,-0.27550444,-0.031454142,1.0179837,0.80768573,-0.8395169,0.36539778,0.2099773,-0.084201254,-1.0326473,-0.25774917,0.348197,0.34052002,-1.0754555,-0.255498,-0.47205395,-0.18777166,-1.3443378,-0.56393,-0.453823,-0.5941006,-0.38755286,0.5605554,0.5514576,-0.06798011,1.1284215,-0.6046279,0.30583727,0.8719108,1.0487574,-0.46720332,-0.86614466,-0.48411447,0.41897795,-0.39772084,0.52622867,-0.8285993
